AAA,ZZZi,AEl,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,Zshell,Nshell,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
153,68,153Er,-60467,9,0.2665,85,14.0,3.0,,,17.0,28.606251587889357,851.8306028393721,1.8888888888888888,0.0,1.0
153,68,153Er,-57669,9,,85,14.0,3.0,,,17.0,28.606251587889357,851.8306028393721,1.8888888888888888,0.0,1.0
153,68,153Er,-55219,9,,85,14.0,3.0,,,17.0,28.606251587889357,851.8306028393721,1.8888888888888888,0.0,1.0
171,68,171Er,-57519.2,1.4,0.07905,103,14.0,21.0,,,35.0,30.808040291421886,820.8270851913343,7.16374269005848,0.0,1.0
142,68,142Er,-27930.0, 500.0,,74,14.0,8.0,,,22.0,27.218168369146653,873.2815147171281,0.2535211267605634,0.0,0.0
157,68,157Er,-63414,27,0.0103,89,14.0,7.0,,,21.0,29.102687879321483,844.5340508164886,2.8089171974522293,0.0,1.0
157,68,157Er,-63259,27,,89,14.0,7.0,,,21.0,29.102687879321483,844.5340508164886,2.8089171974522293,0.0,1.0
168,68,168Er,-61895.19,0.26,0.079804,100,14.0,18.0,,,32.0,30.446650444080973,825.6841632335295,6.095238095238095,0.0,0.0
168,68,168Er,-62989.23,0.26,,100,14.0,18.0,,,32.0,30.446650444080973,825.6841632335295,6.095238095238095,0.0,0.0
177,68,177Er,-42860.0, 500.0,,109,14.0,17.0,,,31.0,31.524546249173255,811.4453825493413,9.497175141242938,0.0,1.0
178,68,178Er,-40260.0, 600.0,,110,14.0,16.0,,,30.0,31.6431712450704,809.9229673738246,9.910112359550562,0.0,0.0
167,68,167Er,-63081.46,0.29,,99,14.0,17.0,,,31.0,30.32571022328558,827.3289567502344,5.754491017964072,0.0,1.0
143,68,143Er,-31160.0, 400.0,,75,14.0,7.0,,,21.0,27.34580368248674,871.2411299119555,0.34265734265734266,0.0,1.0
170,68,170Er,-60107.5,1.4,0.07859000000000001,102,14.0,20.0,,,34.0,30.687813601627905,822.433404523628,6.8,0.0,0.0
154,68,154Er,-62605,5,0.5608,86,14.0,4.0,,,18.0,28.730762177301624,849.9828083103002,2.103896103896104,0.0,0.0
171,68,171Er,-57717.8,1.4,,103,14.0,21.0,,,35.0,30.808040291421886,820.8270851913343,7.16374269005848,0.0,1.0
146,68,146Er,-44322,7,,78,14.0,4.0,,,18.0,27.7269375249599,865.2323792035435,0.684931506849315,0.0,0.0
159,68,159Er,-64132,4,,91,14.0,9.0,,,23.0,29.34932266478004,840.9780758536975,3.3270440251572326,0.0,1.0
159,68,159Er,-64378,4,,91,14.0,9.0,,,23.0,29.34932266478004,840.9780758536975,3.3270440251572326,0.0,1.0
145,68,145Er,-39040.0, 200.0,0.175,77,14.0,5.0,,,19.0,27.600185534004485,867.2168640891343,0.5586206896551724,0.0,1.0
156,68,156Er,-64212,25,0.34452999999999995,88,14.0,6.0,,,20.0,28.978978026935593,846.3347685302475,2.5641025641025643,0.0,0.0
169,68,169Er,-60829.2,0.3,0.06455,101,14.0,19.0,,,33.0,30.567350940369842,824.0523720965979,6.443786982248521,0.0,1.0
172,68,172Er,-54982,4,0.077,104,14.0,22.0,,,36.0,30.92803284791408,819.2332421807942,7.534883720930233,0.0,0.0
172,68,172Er,-56483,4,,104,14.0,22.0,,,36.0,30.92803284791408,819.2332421807942,7.534883720930233,0.0,0.0
169,68,169Er,-60921.2,0.3,,101,14.0,19.0,,,33.0,30.567350940369842,824.0523720965979,6.443786982248521,0.0,1.0
176,68,176Er,-46630.0, 400.0,,108,14.0,18.0,,,32.0,31.405697642158753,812.9793094186098,9.090909090909092,0.0,0.0
155,68,155Er,-62209,6,0.08807999999999999,87,14.0,5.0,,,19.0,28.855003552528782,848.1509431311043,2.329032258064516,0.0,1.0
147,68,147Er,-46510.0,  60.0,0.0809,79,14.0,3.0,,,17.0,27.853400455274738,863.2659351988555,0.8231292517006803,0.0,1.0
144,68,144Er,-36610.0, 200.0,,76,14.0,6.0,,,20.0,27.47314182127996,869.2196815121634,0.4444444444444444,0.0,0.0
160,68,160Er,-66064,24,0.12547,92,14.0,10.0,,,24.0,29.472251989123087,839.2223753902801,3.6,0.0,0.0
152,68,152Er,-60500,9,0.8082999999999999,84,14.0,2.0,,,16.0,28.48146943560797,853.6945707146707,1.6842105263157894,0.0,0.0
179,68,179Er,-36080.0, 500.0,,111,14.0,15.0,,,29.0,31.7615743032901,808.411913551898,10.329608938547485,0.0,1.0
169,68,169Er,-60677.5,0.3,,101,14.0,19.0,,,33.0,30.567350940369842,824.0523720965979,6.443786982248521,0.0,1.0
145,68,145Er,-39240.0, 200.0,,77,14.0,5.0,,,19.0,27.600185534004485,867.2168640891343,0.5586206896551724,0.0,1.0
147,68,147Er,-46610,40,,79,14.0,3.0,,,17.0,27.853400455274738,863.2659351988555,0.8231292517006803,0.0,1.0
158,68,158Er,-65304,25,0.19215000000000002,90,14.0,8.0,,,22.0,29.226135354653636,842.7485612392531,3.0632911392405062,0.0,0.0
168,69,168Tm,-61312.4,1.7,0.003,99,13.0,17.0,,,30.0,30.446650444080973,850.3314516882617,5.357142857142857,1.0,1.0
144,69,144Tm,-22160.0, 400.0,,75,13.0,7.0,,,20.0,27.47314182127996,895.1665376767056,0.25,1.0,1.0
145,69,145Tm,-27580.0, 200.0,0.3384,76,13.0,6.0,,,19.0,27.600185534004485,893.1039346589592,0.33793103448275863,1.0,0.0
169,69,169Tm,-60958.6,0.7,0.008410170000000002,100,13.0,18.0,,,31.0,30.567350940369842,848.6509503681382,5.686390532544379,1.0,0.0
170,69,170Tm,-59795.3,0.7,0.0387139,101,13.0,19.0,,,32.0,30.687813601627905,846.9836554049303,6.023529411764706,1.0,1.0
173,69,173Tm,-54350,4,0.00246,104,13.0,22.0,,,35.0,31.047793084354215,842.0592205305782,7.08092485549133,1.0,0.0
165,69,165Tm,-62849.6,1.7,0.01154,96,13.0,14.0,,,27.0,30.08310291760778,855.4540538752469,4.418181818181818,1.0,0.0
167,69,167Tm,-62250.3,1.3,0.0104,98,13.0,16.0,,,29.0,30.32571022328558,852.0253435188981,5.0359281437125745,1.0,0.0
165,69,165Tm,-62769.5,1.7,,96,13.0,14.0,,,27.0,30.08310291760778,855.4540538752469,4.418181818181818,1.0,0.0
172,69,172Tm,-56898,5,0.062529,103,13.0,21.0,,,34.0,30.92803284791408,843.687965827982,6.72093023255814,1.0,1.0
172,69,172Tm,-57374,5,,103,13.0,21.0,,,34.0,30.92803284791408,843.687965827982,6.72093023255814,1.0,1.0
147,69,147Tm,-35913,7,0.068,78,13.0,4.0,,,17.0,27.853400455274738,889.0350675928512,0.5510204081632653,1.0,0.0
147,69,147Tm,-35974,7,,78,13.0,4.0,,,17.0,27.853400455274738,889.0350675928512,0.5510204081632653,1.0,0.0
166,69,166Tm,-61886,12,,97,13.0,15.0,,,28.0,30.20452836208127,853.7328137041287,4.72289156626506,1.0,1.0
166,69,166Tm,-61764,14,,97,13.0,15.0,,,28.0,30.20452836208127,853.7328137041287,4.72289156626506,1.0,1.0
166,69,166Tm,-61642,14,,97,13.0,15.0,,,28.0,30.20452836208127,853.7328137041287,4.72289156626506,1.0,1.0
171,69,171Tm,-57535.9,1,0.005035899999999999,102,13.0,20.0,,,33.0,30.808040291421886,845.3293862418218,6.368421052631579,1.0,0.0
171,69,171Tm,-58785.3,1,,102,13.0,20.0,,,33.0,30.808040291421886,845.3293862418218,6.368421052631579,1.0,0.0
170,69,170Tm,-59612.1,0.7,,101,13.0,19.0,,,32.0,30.687813601627905,846.9836554049303,6.023529411764706,1.0,1.0
171,69,171Tm,-59210.3,1,,102,13.0,20.0,,,33.0,30.808040291421886,845.3293862418218,6.368421052631579,1.0,0.0
146,69,146Tm,-30620.0, 200.0,0.182,77,13.0,5.0,,,18.0,27.7269375249599,891.0602114185746,0.4383561643835616,1.0,1.0
146,69,146Tm,-30750.0, 200.0,,77,13.0,5.0,,,18.0,27.7269375249599,891.0602114185746,0.4383561643835616,1.0,1.0
173,69,173Tm,-56256,4,,104,13.0,22.0,,,35.0,31.047793084354215,842.0592205305782,7.08092485549133,1.0,0.0
173,69,173Tm,-55938,4,,104,13.0,22.0,,,35.0,31.047793084354215,842.0592205305782,7.08092485549133,1.0,0.0
146,69,146Tm,-31060.0, 200.0,,77,13.0,5.0,,,18.0,27.7269375249599,891.0602114185746,0.4383561643835616,1.0,1.0
165,69,165Tm,-62930,1.7,,96,13.0,14.0,,,27.0,30.08310291760778,855.4540538752469,4.418181818181818,1.0,0.0
167,69,167Tm,-62543.1,1.3,,98,13.0,16.0,,,29.0,30.32571022328558,852.0253435188981,5.0359281437125745,1.0,0.0
164,69,164Tm,-61889,28,,95,13.0,13.0,,,26.0,29.96143191950181,857.1892595506251,4.121951219512195,1.0,1.0
164,69,164Tm,-61909,25,,95,13.0,13.0,,,26.0,29.96143191950181,857.1892595506251,4.121951219512195,1.0,1.0
167,69,167Tm,-62363.6,1.3,,98,13.0,16.0,,,29.0,30.32571022328558,852.0253435188981,5.0359281437125745,1.0,0.0
148,69,148Tm,-38765,10,,79,13.0,3.0,,,16.0,27.97957694388431,887.0282095993596,0.6756756756756757,1.0,1.0
173,69,173Tm,-52208,4,,104,13.0,22.0,,,35.0,31.047793084354215,842.0592205305782,7.08092485549133,1.0,0.0
169,69,169Tm,-61274.7,0.7,,100,13.0,18.0,,,31.0,30.567350940369842,848.6509503681382,5.686390532544379,1.0,0.0
175,69,175Tm,-50790,50,0.0026,106,13.0,20.0,,,33.0,31.286623728379862,838.8390773346191,7.822857142857143,1.0,0.0
180,69,180Tm,-38170.0, 400.0,,111,13.0,15.0,,,28.0,31.879757075478327,830.9990011008019,9.8,1.0,1.0
175,69,175Tm,-52310,50,,106,13.0,20.0,,,33.0,31.286623728379862,838.8390773346191,7.822857142857143,1.0,0.0
175,69,175Tm,-51870,50,,106,13.0,20.0,,,33.0,31.286623728379862,838.8390773346191,7.822857142857143,1.0,0.0
178,69,178Tm,-44240.0, 300.0,,109,13.0,17.0,,,30.0,31.6431712450704,834.0997723700582,8.98876404494382,1.0,1.0
161,69,161Tm,-61821,28,0.00751,92,13.0,10.0,,,23.0,29.59492547535442,862.4806852817576,3.2857142857142856,1.0,0.0
161,69,161Tm,-61891,28,,92,13.0,10.0,,,23.0,29.59492547535442,862.4806852817576,3.2857142857142856,1.0,0.0
161,69,161Tm,-61899,28,,92,13.0,10.0,,,23.0,29.59492547535442,862.4806852817576,3.2857142857142856,1.0,0.0
151,69,151Tm,-50772,19,,82,13.0,0.0,,,13.0,28.356413335678806,881.1145123907615,1.119205298013245,1.0,0.0
151,69,151Tm,-50679,20,,82,13.0,0.0,,,13.0,28.356413335678806,881.1145123907615,1.119205298013245,1.0,0.0
151,69,151Tm,-48116,19,,82,13.0,0.0,,,13.0,28.356413335678806,881.1145123907615,1.119205298013245,1.0,0.0
153,69,153Tm,-53930,12,0.0432,84,13.0,2.0,,,15.0,28.606251587889357,877.2583820286071,1.4705882352941178,1.0,0.0
153,69,153Tm,-53973,12,,84,13.0,2.0,,,15.0,28.606251587889357,877.2583820286071,1.4705882352941178,1.0,0.0
159,69,159Tm,-60570,28,0.05298,90,13.0,8.0,,,21.0,29.34932266478004,866.0818990135094,2.7735849056603774,1.0,0.0
157,69,157Tm,-58610.0,  60.0,0.03523,88,13.0,6.0,,,19.0,29.102687879321483,869.7440224826524,2.299363057324841,1.0,0.0
157,69,157Tm,-58709,28,,88,13.0,6.0,,,19.0,29.102687879321483,869.7440224826524,2.299363057324841,1.0,0.0
182,69,182Tm,-31490.0, 500.0,,113,13.0,13.0,,,26.0,32.11546826178415,827.9438301334685,10.637362637362637,1.0,1.0
155,69,155Tm,-56626,10,0.041,86,13.0,4.0,,,17.0,28.855003552528782,873.4688817320327,1.864516129032258,1.0,0.0
155,69,155Tm,-56585,12,,86,13.0,4.0,,,17.0,28.855003552528782,873.4688817320327,1.864516129032258,1.0,0.0
149,69,149Tm,-43940.0, 200.0,,80,13.0,2.0,,,15.0,28.105469568479982,885.0393504383095,0.8120805369127517,1.0,0.0
160,69,160Tm,-60090.0,  60.0,0.04211,91,13.0,9.0,,,22.0,29.472251989123087,864.2737895810347,3.025,1.0,1.0
160,69,160Tm,-60230,30,,91,13.0,9.0,,,22.0,29.472251989123087,864.2737895810347,3.025,1.0,1.0
160,69,160Tm,-60300,30,,91,13.0,9.0,,,22.0,29.472251989123087,864.2737895810347,3.025,1.0,1.0
152,69,152Tm,-51720,50,0.14161,83,13.0,1.0,,,14.0,28.48146943560797,879.1779907360042,1.2894736842105263,1.0,1.0
152,69,152Tm,-51820,240,,83,13.0,1.0,,,14.0,28.48146943560797,879.1779907360042,1.2894736842105263,1.0,1.0
152,69,152Tm,-49270,250,,83,13.0,1.0,,,14.0,28.48146943560797,879.1779907360042,1.2894736842105263,1.0,1.0
177,69,177Tm,-47570.0, 200.0,,108,13.0,18.0,,,31.0,31.524546249173255,835.6676327746947,8.59322033898305,1.0,0.0
177,69,177Tm,-47470.0, 220.0,,108,13.0,18.0,,,31.0,31.524546249173255,835.6676327746947,8.59322033898305,1.0,0.0
176,69,176Tm,-49370,100,,107,13.0,19.0,,,32.0,31.405697642158753,837.2473485057325,8.204545454545455,1.0,1.0
179,69,179Tm,-41900.0, 400.0,,110,13.0,16.0,,,29.0,31.7615743032901,832.543612463895,9.391061452513966,1.0,0.0
174,69,174Tm,-53610,40,,105,13.0,21.0,,,34.0,31.167322789559027,840.4429800494885,7.448275862068965,1.0,1.0
156,69,156Tm,-56430.0, 200.0,0.1152,87,13.0,5.0,,,18.0,28.978978026935593,871.5984929639862,2.076923076923077,1.0,1.0
181,69,181Tm,-35440.0, 500.0,,112,13.0,14.0,,,27.0,31.997721191890314,829.4657891290021,10.215469613259668,1.0,0.0
174,69,174Tm,-53860,40,,105,13.0,21.0,,,34.0,31.167322789559027,840.4429800494885,7.448275862068965,1.0,1.0
163,69,163Tm,-62728,6,0.013519999999999999,94,13.0,12.0,,,25.0,29.839513369337435,858.9386302388423,3.834355828220859,1.0,0.0
163,69,163Tm,-62641,6,,94,13.0,12.0,,,25.0,29.839513369337435,858.9386302388423,3.834355828220859,1.0,0.0
154,69,154Tm,-54427,14,0.13319999999999999,85,13.0,3.0,,,16.0,28.730762177301624,875.3554294538914,1.6623376623376624,1.0,1.0
158,69,158Tm,-58703,25,0.0741,89,13.0,7.0,,,20.0,29.226135354653636,867.9052347090816,2.5316455696202533,1.0,1.0
174,69,174Tm,-51770,40,,105,13.0,21.0,,,34.0,31.167322789559027,840.4429800494885,7.448275862068965,1.0,1.0
162,69,162Tm,-61350,50,0.044651,93,13.0,11.0,,,24.0,29.717345240051635,860.7023695451994,3.5555555555555554,1.0,1.0
158,69,158Tm,-58600.0,  60.0,,89,13.0,7.0,,,20.0,29.226135354653636,867.9052347090816,2.5316455696202533,1.0,1.0
149,69,149Tm,-43840.0, 210.0,,80,13.0,2.0,,,15.0,28.105469568479982,885.0393504383095,0.8120805369127517,1.0,0.0
150,69,150Tm,-46490.0, 200.0,0.016890000000000002,81,13.0,1.0,,,14.0,28.23108086643085,883.0682095019572,0.96,1.0,1.0
150,69,150Tm,-46350.0, 240.0,,81,13.0,1.0,,,14.0,28.23108086643085,883.0682095019572,0.96,1.0,1.0
154,69,154Tm,-54350,50,,85,13.0,3.0,,,16.0,28.730762177301624,875.3554294538914,1.6623376623376624,1.0,1.0
150,69,150Tm,-45680.0, 240.0,,81,13.0,1.0,,,14.0,28.23108086643085,883.0682095019572,0.96,1.0,1.0
156,69,156Tm,-56834,14,,87,13.0,5.0,,,18.0,28.978978026935593,871.5984929639862,2.076923076923077,1.0,1.0
162,69,162Tm,-61477,26,,93,13.0,11.0,,,24.0,29.717345240051635,860.7023695451994,3.5555555555555554,1.0,1.0
182,70,182Yb,-38900.0, 400.0,,112,12.0,14.0,,,26.0,32.11546826178415,852.2951192550412,9.692307692307692,0.0,0.0
154,70,154Yb,-49932,17,0.8212999999999999,84,12.0,2.0,,,14.0,28.730762177301624,901.1011773790058,1.2727272727272727,0.0,0.0
166,70,166Yb,-61594,7,0.10237,96,12.0,14.0,,,26.0,30.20452836208127,878.8426023424854,4.072289156626506,0.0,0.0
176,70,176Yb,-52441.5,0.6,0.082135,106,12.0,20.0,,,32.0,31.405697642158753,861.872270520607,7.363636363636363,0.0,0.0
168,70,168Yb,-61579.87,0.09,0.08773,98,12.0,16.0,,,28.0,30.446650444080973,875.3412002673283,4.666666666666667,0.0,0.0
171,70,171Yb,-59184.402,0.013,0.066732,101,12.0,19.0,,,31.0,30.808040291421886,870.1920152489342,5.619883040935672,0.0,1.0
170,70,170Yb,-59505.47,0.14,0.08425468,100,12.0,18.0,,,30.0,30.687813601627905,871.8949393874283,5.294117647058823,0.0,0.0
171,70,171Yb,-59306.818,0.013,,101,12.0,19.0,,,31.0,30.808040291421886,870.1920152489342,5.619883040935672,0.0,1.0
177,70,177Yb,-50654.9,0.4,0.10451,107,12.0,19.0,,,31.0,31.524546249173255,860.2460925621857,7.734463276836158,0.0,1.0
167,70,167Yb,-60590,4,0.029658,97,12.0,15.0,,,27.0,30.32571022328558,877.0849124459246,4.365269461077844,0.0,1.0
183,70,183Yb,-35000.0, 400.0,,113,12.0,13.0,,,25.0,32.232999873805014,850.7398327348538,10.103825136612022,0.0,1.0
167,70,167Yb,-60018,4,,97,12.0,15.0,,,27.0,30.32571022328558,877.0849124459246,4.365269461077844,0.0,1.0
176,70,176Yb,-53491.322,0.014,,106,12.0,20.0,,,32.0,31.405697642158753,861.872270520607,7.363636363636363,0.0,0.0
158,70,158Yb,-56010,8,0.35819999999999996,88,12.0,6.0,,,18.0,29.226135354653636,893.4318592593487,2.050632911392405,0.0,0.0
171,70,171Yb,-59211.536,0.013,,101,12.0,19.0,,,31.0,30.808040291421886,870.1920152489342,5.619883040935672,0.0,1.0
184,70,184Yb,-32600.0, 500.0,,114,12.0,12.0,,,24.0,32.35031759636025,849.1958369044569,10.521739130434783,0.0,0.0
153,70,153Yb,-44530.0, 210.0,0.5670299999999999,83,12.0,1.0,,,13.0,28.606251587889357,903.0600991470956,1.1045751633986929,0.0,1.0
157,70,157Yb,-53420,11,0.2055,87,12.0,5.0,,,17.0,29.102687879321483,895.3247290262599,1.8407643312101911,0.0,1.0
153,70,153Yb,-47160.0, 200.0,,83,12.0,1.0,,,13.0,28.606251587889357,903.0600991470956,1.1045751633986929,0.0,1.0
177,70,177Yb,-50986.4,0.22,,107,12.0,19.0,,,31.0,31.524546249173255,860.2460925621857,7.734463276836158,0.0,1.0
159,70,159Yb,-55834,18,,89,12.0,7.0,,,19.0,29.34932266478004,891.5548960433185,2.270440251572327,0.0,1.0
170,70,170Yb,-60763.929,0.01,,100,12.0,18.0,,,30.0,30.687813601627905,871.8949393874283,5.294117647058823,0.0,0.0
178,70,178Yb,-49677,7,0.084,108,12.0,18.0,,,30.0,31.6431712450704,858.6321186162364,8.112359550561798,0.0,0.0
174,70,174Yb,-55426.373,0.017,0.076471,104,12.0,22.0,,,34.0,31.167322789559027,865.1618912274147,6.64367816091954,0.0,0.0
181,70,181Yb,-41090.0, 300.0,,111,12.0,15.0,,,27.0,31.997721191890314,853.8618417504434,9.287292817679559,0.0,1.0
152,70,152Yb,-43530,150,1.5314,82,12.0,0.0,,,12.0,28.48146943560797,905.036166934122,0.9473684210526315,0.0,0.0
161,70,161Yb,-57834,15,0.04367,91,12.0,9.0,,,21.0,29.59492547535442,887.8477642606329,2.739130434782609,0.0,1.0
185,70,185Yb,-28480.0, 500.0,,115,12.0,11.0,,,23.0,32.46742297798574,847.6629891009253,10.945945945945946,0.0,1.0
148,70,148Yb,-30230.0, 400.0,,78,12.0,4.0,,,16.0,27.97957694388431,913.117274587576,0.43243243243243246,0.0,0.0
179,70,179Yb,-46640.0, 200.0,,109,12.0,17.0,,,29.0,31.7615743032901,857.0301893010684,8.497206703910615,0.0,1.0
150,70,150Yb,-38830.0, 300.0,,80,12.0,2.0,,,14.0,28.23108086643085,909.0408038990736,0.6666666666666666,0.0,0.0
164,70,164Yb,-61012,15,0.12331,94,12.0,12.0,,,24.0,29.96143191950181,882.4007083609376,3.5121951219512195,0.0,0.0
151,70,151Yb,-41540,300,,81,12.0,1.0,,,13.0,28.356413335678806,907.0296451081368,0.8013245033112583,0.0,1.0
162,70,162Yb,-59821,15,0.16672,92,12.0,10.0,,,22.0,29.717345240051635,886.0171451200582,2.9876543209876543,0.0,0.0
174,70,174Yb,-55179.3,0.5,,104,12.0,22.0,,,34.0,31.167322789559027,865.1618912274147,6.64367816091954,0.0,0.0
174,70,174Yb,-56944.521,0.011,,104,12.0,22.0,,,34.0,31.167322789559027,865.1618912274147,6.64367816091954,0.0,0.0
149,70,149Yb,-33330.0, 300.0,,79,12.0,3.0,,,15.0,28.105469568479982,911.069919568848,0.5436241610738255,0.0,1.0
163,70,163Yb,-59294,15,0.053880000000000004,93,12.0,11.0,,,23.0,29.839513369337435,884.20153112822,3.245398773006135,0.0,1.0
173,70,173Yb,-57551.234,0.011,0.07864700000000001,103,12.0,21.0,,,33.0,31.047793084354215,866.8256681932422,6.294797687861272,0.0,1.0
173,70,173Yb,-57152.3,0.5,,103,12.0,21.0,,,33.0,31.047793084354215,866.8256681932422,6.294797687861272,0.0,1.0
156,70,156Yb,-53266,9,0.536,86,12.0,4.0,,,16.0,28.978978026935593,897.2337427570446,1.641025641025641,0.0,0.0
151,70,151Yb,-40800.0, 320.0,,81,12.0,1.0,,,13.0,28.356413335678806,907.0296451081368,0.8013245033112583,0.0,1.0
169,70,169Yb,-60375.53,0.18,0.0241999,99,12.0,17.0,,,29.0,30.567350940369842,873.6112724377892,4.976331360946745,0.0,1.0
151,70,151Yb,-38250.0, 330.0,,81,12.0,1.0,,,13.0,28.356413335678806,907.0296451081368,0.8013245033112583,0.0,1.0
152,70,152Yb,-46270,150,,82,12.0,0.0,,,12.0,28.48146943560797,905.036166934122,0.9473684210526315,0.0,0.0
160,70,160Yb,-58163,5,0.243,90,12.0,8.0,,,20.0,29.472251989123087,889.6936069216534,2.5,0.0,0.0
155,70,155Yb,-50503,17,0.1687,85,12.0,3.0,,,15.0,28.855003552528782,899.1591429594455,1.4516129032258065,0.0,1.0
175,70,175Yb,-54180.69,0.07,0.1045263,105,12.0,21.0,,,33.0,31.286623728379862,863.5108149032843,7.0,0.0,1.0
175,70,175Yb,-54695.56,0.07,,105,12.0,21.0,,,33.0,31.286623728379862,863.5108149032843,7.0,0.0,1.0
180,70,180Yb,-44720.0, 300.0,,110,12.0,16.0,,,28.0,31.879757075478327,855.440148192002,8.88888888888889,0.0,0.0
151,70,151Yb,-38910.0, 330.0,,81,12.0,1.0,,,13.0,28.356413335678806,907.0296451081368,0.8013245033112583,0.0,1.0
172,70,172Yb,-57705.03,0.06,0.0787427,102,12.0,20.0,,,32.0,30.92803284791408,868.5023177640991,5.953488372093023,0.0,0.0
172,70,172Yb,-59255.456,0.014,,102,12.0,20.0,,,32.0,30.92803284791408,868.5023177640991,5.953488372093023,0.0,0.0
169,70,169Yb,-60351.33,0.18,,99,12.0,17.0,,,29.0,30.567350940369842,873.6112724377892,4.976331360946745,0.0,1.0
165,70,165Yb,-60168,27,0.08753,95,12.0,13.0,,,25.0,30.08310291760778,880.6144672245189,3.787878787878788,0.0,1.0
165,70,165Yb,-60295,27,,95,12.0,13.0,,,25.0,30.08310291760778,880.6144672245189,3.787878787878788,0.0,1.0
177,71,177Lu,-48853.5,1.3,0.12162139999999999,106,11.0,20.0,,,31.0,31.524546249173255,885.1807619118143,6.9209039548022595,1.0,0.0
177,71,177Lu,-49612.2,1.3,,106,11.0,20.0,,,31.0,31.524546249173255,885.1807619118143,6.9209039548022595,1.0,0.0
169,71,169Lu,-58054,3,0.029,98,11.0,16.0,,,27.0,30.567350940369842,898.9333383055513,4.313609467455621,1.0,0.0
178,71,178Lu,-50214,3,0.0424,107,11.0,19.0,,,30.0,31.6431712450704,883.5200061123592,7.280898876404494,1.0,1.0
179,71,179Lu,-48467,5,0.035,108,11.0,18.0,,,29.0,31.7615743032901,881.8716440634182,7.648044692737431,1.0,0.0
177,71,177Lu,-51413.7,1.2,,106,11.0,20.0,,,31.0,31.524546249173255,885.1807619118143,6.9209039548022595,1.0,0.0
177,71,177Lu,-51814.2,1.2,,106,11.0,20.0,,,31.0,31.524546249173255,885.1807619118143,6.9209039548022595,1.0,0.0
180,71,180Lu,-46680,70,0.013900000000000001,109,11.0,17.0,,,28.0,31.879757075478327,880.2355148062629,8.022222222222222,1.0,1.0
178,71,178Lu,-50337.9,2.3,,107,11.0,19.0,,,30.0,31.6431712450704,883.5200061123592,7.280898876404494,1.0,1.0
180,71,180Lu,-46060,70,,109,11.0,17.0,,,28.0,31.879757075478327,880.2355148062629,8.022222222222222,1.0,1.0
169,71,169Lu,-58083,3,,98,11.0,16.0,,,27.0,30.567350940369842,898.9333383055513,4.313609467455621,1.0,0.0
179,71,179Lu,-49059,5,,108,11.0,18.0,,,29.0,31.7615743032901,881.8716440634182,7.648044692737431,1.0,0.0
180,71,180Lu,-46670,70,,109,11.0,17.0,,,28.0,31.879757075478327,880.2355148062629,8.022222222222222,1.0,1.0
173,71,173Lu,-56757.3,1.6,0.117181,102,11.0,20.0,,,31.0,31.047793084354215,891.9510498800029,5.554913294797688,1.0,0.0
170,71,170Lu,-57306,17,,99,11.0,17.0,,,28.0,30.687813601627905,897.1672564711218,4.6117647058823525,1.0,1.0
173,71,173Lu,-56881,1.6,,102,11.0,20.0,,,31.0,31.047793084354215,891.9510498800029,5.554913294797688,1.0,0.0
174,71,174Lu,-55570.3,1.6,0.044696599999999996,103,11.0,21.0,,,32.0,31.167322789559027,890.239047494876,5.885057471264368,1.0,1.0
174,71,174Lu,-55399.5,1.6,,103,11.0,21.0,,,32.0,31.167322789559027,890.239047494876,5.885057471264368,1.0,1.0
174,71,174Lu,-55329.5,1.6,,103,11.0,21.0,,,32.0,31.167322789559027,890.239047494876,5.885057471264368,1.0,1.0
187,71,187Lu,-27770.0, 400.0,,116,11.0,10.0,,,21.0,32.70100281537152,869.1122138630827,10.828877005347593,1.0,0.0
174,71,174Lu,-55205.1,1.6,,103,11.0,21.0,,,32.0,31.167322789559027,890.239047494876,5.885057471264368,1.0,1.0
174,71,174Lu,-53714.6,1.7,,103,11.0,21.0,,,32.0,31.167322789559027,890.239047494876,5.885057471264368,1.0,1.0
172,71,172Lu,-56522.5,2.3,0.04186,101,11.0,19.0,,,30.0,30.92803284791408,893.6762979891455,5.232558139534884,1.0,1.0
