Z,N,A,MthFL,FirstExc,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
54,74,128,-89.28,442.911,4.0,8.0,12.0,25.398416831491186,567.8927263416234,3.125,0.0,0.0
54,75,129,-88.24,39.5774,4.0,7.0,11.0,25.530528603808893,566.421495070551,3.4186046511627906,0.0,1.0
54,76,130,-89.14,536.068,4.0,6.0,10.0,25.66229943873142,564.9653922588411,3.723076923076923,0.0,0.0
54,77,131,-88.04,80.1854,4.0,5.0,9.0,25.79373282864238,563.5241477524772,4.038167938931298,0.0,1.0
54,78,132,-88.9,667.715,4.0,4.0,8.0,25.92483220379743,562.0974982368808,4.363636363636363,0.0,0.0
54,79,133,-87.61,233.22099999999998,4.0,3.0,7.0,26.055600933891245,560.6851870135094,4.6992481203007515,0.0,1.0
54,80,134,-88.55,847.041,4.0,2.0,6.0,26.186042329573482,559.2869637853681,5.044776119402985,0.0,0.0
54,81,135,-86.51,288.455,4.0,1.0,5.0,26.31615964391579,557.902584451015,5.4,0.0,1.0
54,82,136,-86.86,1313.06,4.0,0.0,4.0,26.445956073831777,556.5318109066659,5.764705882352941,0.0,0.0
54,83,137,-82.68,601.05,4.0,1.0,5.0,26.575434761451795,555.1744108560224,6.138686131386861,0.0,1.0
54,84,138,-80.21,588.826,4.0,2.0,6.0,26.70459879545431,553.8301576274656,6.521739130434782,0.0,0.0
54,85,139,-75.14,22.74,4.0,3.0,7.0,26.833451212355452,552.4988299982829,6.913669064748201,0.0,1.0
54,86,140,-72.5,376.658,4.0,4.0,8.0,26.9619949977585,551.180212025606,7.314285714285714,0.0,0.0
54,87,141,-67.68,35.6,4.0,5.0,9.0,27.09023308756464,549.8740928837591,7.723404255319149,0.0,1.0
54,88,142,-64.84,287.2,4.0,6.0,10.0,27.218168369146653,548.5802667077306,8.140845070422536,0.0,0.0
54,89,143,-59.85,78.8,4.0,7.0,11.0,27.34580368248674,547.298532442497,8.566433566433567,0.0,1.0
54,90,144,-56.74,252.6,4.0,8.0,12.0,27.47314182127996,546.0286936979394,9.0,0.0,0.0
55,58,113,-51.49,74.1,5.0,8.0,13.0,23.373242358808824,614.3232726164798,0.07964601769911504,1.0,0.0
55,61,116,-62.2,100.0,5.0,11.0,16.0,23.785118866310174,608.9810606288038,0.3103448275862069,1.0,1.0
55,66,121,-77.28,68.5,5.0,16.0,21.0,24.463780996262468,600.4746244537153,1.0,1.0,0.0
55,67,122,-78.41,15.56,5.0,15.0,20.0,24.598382690509563,598.829480252569,1.180327868852459,1.0,1.0
55,68,123,-81.06,30.59,5.0,14.0,19.0,24.732617117726065,597.2022182085076,1.3739837398373984,1.0,0.0
55,69,124,-81.78,169.51,5.0,13.0,18.0,24.8664882538245,595.592500918216,1.5806451612903225,1.0,1.0
55,70,125,-83.89,77.11,5.0,12.0,17.0,24.999999999999996,594.0000000000001,1.8,1.0,0.0
55,71,126,-84.15,217.87,5.0,11.0,16.0,25.133156184720164,592.4243957826897,2.0317460317460316,1.0,1.0
55,72,127,-86.0,66.09,5.0,10.0,15.0,25.26596056564665,590.8653770076422,2.2755905511811023,1.0,0.0
55,73,128,-85.9,187.88,5.0,9.0,14.0,25.398416831491186,589.3226405431941,2.53125,1.0,1.0
55,74,129,-87.16,6.545,5.0,8.0,13.0,25.530528603808893,587.7958911109491,2.798449612403101,1.0,0.0
55,75,130,-86.64,80.37,5.0,7.0,12.0,25.66229943873142,586.2848410233256,3.076923076923077,1.0,1.0
55,76,131,-87.48,78.73,5.0,6.0,11.0,25.79373282864238,584.7892099318159,3.366412213740458,1.0,0.0
55,77,132,-86.72,86.2,5.0,5.0,10.0,25.92483220379743,583.3087245854423,3.6666666666666665,1.0,1.0
55,78,133,-87.74,80.9979,5.0,4.0,9.0,26.055600933891245,581.843118598925,3.9774436090225564,1.0,0.0
55,79,134,-86.81,11.2442,5.0,3.0,8.0,26.186042329573482,580.392132230099,4.298507462686567,1.0,1.0
55,80,135,-87.79,249.767,5.0,2.0,7.0,26.31615964391579,578.9555121661475,4.62962962962963,1.0,0.0
55,81,136,-86.34,104.8,5.0,1.0,6.0,26.445956073831777,577.5330113182382,4.970588235294118,1.0,1.0
55,82,137,-86.77,455.491,5.0,0.0,5.0,26.575434761451795,576.1243886241742,5.321167883211679,1.0,0.0
55,83,138,-83.17,10.86,5.0,1.0,6.0,26.70459879545431,574.7294088586908,5.681159420289855,1.0,1.0
55,84,139,-80.81,218.63299999999998,5.0,2.0,7.0,26.833451212355452,573.3478424510483,6.0503597122302155,1.0,0.0
55,86,141,-73.94,69.05,5.0,4.0,9.0,27.09023308756464,570.6240586529575,6.815602836879433,1.0,0.0
55,87,142,-69.96,12.929,5.0,5.0,10.0,27.218168369146653,569.2814088476449,7.211267605633803,1.0,1.0
55,88,143,-67.32,76.6,5.0,6.0,11.0,27.34580368248674,567.9513072516478,7.615384615384615,1.0,0.0
55,89,144,-62.99,42.8,5.0,7.0,12.0,27.47314182127996,566.6335500638993,8.027777777777779,1.0,1.0
55,90,145,-59.97,88.7,5.0,8.0,13.0,27.600185534004485,565.3279381792645,8.448275862068966,1.0,0.0
55,91,146,-55.56,47.0,5.0,9.0,14.0,27.7269375249599,564.034277048842,8.876712328767123,1.0,1.0
56,62,118,-62.25,194.0,6.0,12.0,18.0,24.057731387639894,627.9475650333127,0.3050847457627119,0.0,0.0
56,64,120,-68.64,186.0,6.0,14.0,20.0,24.328807982293597,624.4394048788691,0.5333333333333333,0.0,0.0
56,65,121,-70.43,134.42,6.0,15.0,21.0,24.463780996262468,622.7144253594084,0.6694214876033058,0.0,1.0
56,66,122,-74.4,195.9,6.0,16.0,22.0,24.598382690509563,621.008349891553,0.819672131147541,0.0,0.0
56,67,123,-75.68,92.68,6.0,15.0,21.0,24.732617117726065,619.3208188828968,0.983739837398374,0.0,1.0
56,68,124,-78.94,229.91,6.0,14.0,20.0,24.8664882538245,617.6514824337056,1.1612903225806452,0.0,0.0
56,70,126,-82.47,256.02,6.0,12.0,18.0,25.133156184720164,614.3660400709375,1.5555555555555556,0.0,0.0
56,71,127,-82.77,56.17,6.0,11.0,17.0,25.26596056564665,612.7492798597772,1.7716535433070866,0.0,1.0
56,72,128,-85.07,284.0,6.0,10.0,16.0,25.398416831491186,611.1494050077569,2.0,0.0,0.0
56,73,129,-85.02,8.42,6.0,9.0,15.0,25.530528603808893,609.5661093002436,2.24031007751938,0.0,1.0
56,74,130,-86.99,357.38,6.0,8.0,14.0,25.66229943873142,607.99909439456,2.4923076923076923,0.0,0.0
56,75,131,-86.38,108.07700000000001,6.0,7.0,13.0,25.79373282864238,606.4480695589202,2.7557251908396947,0.0,1.0
56,76,132,-87.71,464.50800000000004,6.0,6.0,12.0,25.92483220379743,604.9127514219402,3.0303030303030303,0.0,0.0
56,77,133,-86.93,12.327,6.0,5.0,11.0,26.055600933891245,603.3928637322184,3.3157894736842106,0.0,1.0
56,78,134,-88.34,604.7223,6.0,4.0,10.0,26.186042329573482,601.88813712751,3.611940298507463,0.0,0.0
56,79,135,-87.41,220.968,6.0,3.0,9.0,26.31615964391579,600.3983089130419,3.9185185185185185,0.0,1.0
56,80,136,-89.0,818.5219999999999,6.0,2.0,8.0,26.445956073831777,598.9231228485434,4.235294117647059,0.0,0.0
56,81,137,-87.7,283.54,6.0,1.0,7.0,26.575434761451795,597.4623289435881,4.562043795620438,0.0,1.0
56,82,138,-88.69,1435.805,6.0,0.0,6.0,26.70459879545431,596.0156832608645,4.898550724637682,0.0,0.0
56,83,139,-85.2,627.318,6.0,1.0,7.0,26.833451212355452,594.5829477270131,5.244604316546763,0.0,1.0
56,84,140,-83.44,602.37,6.0,2.0,8.0,26.9619949977585,593.1638899506871,5.6,0.0,0.0
56,85,141,-79.16,48.53,6.0,3.0,9.0,27.09023308756464,591.7582830475116,5.964539007092198,0.0,1.0
56,86,142,-77.3,359.596,6.0,4.0,10.0,27.218168369146653,590.3659054716318,6.338028169014085,0.0,0.0
56,87,143,-73.53,33.29,6.0,5.0,11.0,27.34580368248674,588.9865408535608,6.72027972027972,0.0,1.0
56,88,144,-71.52,199.326,6.0,6.0,12.0,27.47314182127996,587.6199778440438,7.111111111111111,0.0,0.0
56,89,145,-67.34,112.64,6.0,7.0,13.0,27.600185534004485,586.2660099636817,7.510344827586207,0.0,1.0
56,90,146,-65.2,181.04,6.0,8.0,14.0,27.7269375249599,584.9244354580584,7.917808219178082,0.0,0.0
56,91,147,-60.66,46.22,6.0,9.0,15.0,27.853400455274738,583.5950571581375,8.333333333333334,0.0,1.0
56,92,148,-57.99,141.8,6.0,10.0,16.0,27.97957694388431,582.2776823457007,8.756756756756756,0.0,0.0
57,60,117,-46.47,151.0,7.0,10.0,17.0,23.92161929806432,652.6308444394986,0.07692307692307693,1.0,0.0
57,70,127,-78.05,14.2,7.0,12.0,19.0,25.26596056564665,635.0310718546781,1.330708661417323,1.0,0.0
57,72,129,-81.17,68.18,7.0,10.0,17.0,25.530528603808893,631.7321496384343,1.744186046511628,1.0,0.0
57,73,130,-81.64,110.44,7.0,9.0,16.0,25.66229943873142,630.1081523725439,1.9692307692307693,1.0,1.0
57,74,131,-83.52,26.22,7.0,8.0,15.0,25.79373282864238,628.50072663379,2.2061068702290076,1.0,0.0
57,75,132,-83.47,135.36,7.0,7.0,14.0,25.92483220379743,626.9095787463743,2.4545454545454546,1.0,1.0
57,76,133,-85.1,87.94,7.0,6.0,13.0,26.055600933891245,625.33442241339,2.7142857142857144,1.0,0.0
57,77,134,-84.73,31.897,7.0,5.0,12.0,26.186042329573482,623.7749784776014,2.985074626865672,1.0,1.0
57,78,135,-86.12,119.53299999999999,7.0,4.0,11.0,26.31615964391579,622.230974691698,3.2666666666666666,1.0,0.0
57,79,136,-85.68,21.8,7.0,3.0,10.0,26.445956073831777,620.7021454975812,3.5588235294117645,1.0,1.0
57,80,137,-87.15,10.59,7.0,2.0,9.0,26.575434761451795,619.188231814264,3.8613138686131387,1.0,0.0
57,81,138,-86.55,72.57,7.0,1.0,8.0,26.70459879545431,617.6889808339869,4.173913043478261,1.0,1.0
57,82,139,-87.56,165.8577,7.0,0.0,7.0,26.833451212355452,616.2041458261772,4.496402877697841,1.0,0.0
57,83,140,-84.6,29.9641,7.0,1.0,8.0,26.9619949977585,614.733485948894,4.828571428571428,1.0,1.0
57,84,141,-82.9,190.328,7.0,2.0,9.0,27.09023308756464,613.276766067421,5.170212765957447,1.0,0.0
57,85,142,-79.36,77.594,7.0,3.0,10.0,27.218168369146653,611.8337565796911,5.52112676056338,1.0,1.0
57,86,143,-77.71,29.811,7.0,4.0,11.0,27.34580368248674,610.4042332482356,5.881118881118881,1.0,0.0
57,87,144,-74.57,16.230999999999998,7.0,5.0,12.0,27.47314182127996,608.9879770383726,6.25,1.0,1.0
57,88,145,-72.7,65.9,7.0,6.0,13.0,27.600185534004485,607.5847739623609,6.627586206896551,1.0,0.0
57,90,147,-67.03,15.7,7.0,8.0,15.0,27.853400455274738,604.8166956002516,7.408163265306122,1.0,0.0
57,91,148,-63.19,47.21,7.0,9.0,16.0,27.97957694388431,603.4514162491807,7.8108108108108105,1.0,1.0
57,92,149,-60.88,45.97,7.0,10.0,17.0,28.105469568479982,602.0983816281083,8.221476510067115,1.0,0.0
58,64,122,-58.0,136.4,8.0,14.0,22.0,24.598382690509563,666.575845695284,0.29508196721311475,0.0,0.0
58,66,124,-64.97,141.9,8.0,16.0,24.0,24.8664882538245,662.9726626382567,0.5161290322580645,0.0,0.0
58,68,126,-70.81,169.59,8.0,14.0,22.0,25.133156184720164,659.4461456086101,0.7936507936507936,0.0,0.0
58,69,127,-72.22,7.3,8.0,13.0,21.0,25.26596056564665,657.7107529923452,0.952755905511811,0.0,1.0
58,70,128,-75.51,207.09,8.0,12.0,20.0,25.398416831491186,655.9934847258585,1.125,0.0,0.0
58,72,130,-79.17,253.85,8.0,10.0,18.0,25.66229943873142,652.6120149572777,1.5076923076923077,0.0,0.0
58,73,131,-79.68,63.09,8.0,9.0,17.0,25.79373282864238,650.9471811564255,1.717557251908397,0.0,1.0
58,74,132,-82.18,325.34,8.0,8.0,16.0,25.92483220379743,649.2992065587449,1.9393939393939394,0.0,0.0
58,75,133,-82.19,37.2,8.0,7.0,15.0,26.055600933891245,647.6677946424397,2.172932330827068,0.0,1.0
58,76,134,-84.27,409.2,8.0,6.0,14.0,26.186042329573482,646.0526562803728,2.417910447761194,0.0,0.0
58,77,135,-84.08,82.67,8.0,5.0,13.0,26.31615964391579,644.4535095021158,2.674074074074074,0.0,1.0
58,78,136,-85.81,552.05,8.0,4.0,12.0,26.445956073831777,642.870079265352,2.9411764705882355,0.0,0.0
58,79,137,-85.45,160.36,8.0,3.0,11.0,26.575434761451795,641.3020972362019,3.218978102189781,0.0,1.0
58,80,138,-87.4,788.7439999999999,8.0,2.0,10.0,26.70459879545431,639.7493015780578,3.5072463768115942,0.0,0.0
58,81,139,-86.92,255.075,8.0,1.0,9.0,26.833451212355452,638.2114367485407,3.805755395683453,0.0,1.0
58,82,140,-88.51,1596.233,8.0,0.0,8.0,26.9619949977585,636.6882533042116,4.114285714285714,0.0,0.0
58,83,141,-85.67,662.07,8.0,1.0,9.0,27.09023308756464,635.1795077126861,4.432624113475177,0.0,1.0
58,84,142,-84.55,641.2819999999999,8.0,2.0,10.0,27.218168369146653,633.6849621718229,4.76056338028169,0.0,0.0
58,85,143,-81.06,18.9,8.0,3.0,11.0,27.34580368248674,632.2043844356726,5.0979020979020975,0.0,1.0
58,86,144,-79.99,397.441,8.0,4.0,12.0,27.47314182127996,630.7375476468859,5.444444444444445,0.0,0.0
58,87,145,-76.93,64.3,8.0,5.0,13.0,27.600185534004485,629.2842301753025,5.8,0.0,1.0
58,88,146,-75.93,258.45,8.0,6.0,14.0,27.7269375249599,627.8442154624483,6.164383561643835,0.0,0.0
58,89,147,-72.37,117.711,8.0,7.0,15.0,27.853400455274738,626.4172918716891,6.537414965986395,0.0,1.0
58,90,148,-70.64,158.467,8.0,8.0,16.0,27.97957694388431,625.0032525437944,6.918918918918919,0.0,0.0
58,91,149,-67.28,55.1,8.0,9.0,17.0,28.105469568479982,623.6018952576836,7.308724832214765,0.0,1.0
58,92,150,-65.55,97.0,8.0,10.0,18.0,28.23108086643085,622.213022296136,7.706666666666667,0.0,0.0
58,94,152,-59.49,81.2,8.0,12.0,20.0,28.48146943560797,619.4719602244736,8.526315789473685,0.0,0.0
59,70,129,-70.14,91.1,9.0,12.0,21.0,25.530528603808893,677.2516967615044,0.937984496124031,1.0,0.0
59,72,131,-74.28,87.57,9.0,10.0,19.0,25.79373282864238,673.7874331268263,1.2900763358778626,1.0,0.0
59,74,133,-77.8,61.68,9.0,8.0,17.0,26.055600933891245,670.3929804193674,1.6917293233082706,1.0,0.0
59,76,135,-80.47,41.43,9.0,6.0,15.0,26.31615964391579,667.0659133442953,2.140740740740741,1.0,0.0
59,77,136,-80.86,40.19,9.0,5.0,14.0,26.445956073831777,665.4269241518556,2.3823529411764706,1.0,1.0
59,78,137,-82.6,75.5,9.0,4.0,13.0,26.575434761451795,663.803925209402,2.6350364963503647,1.0,0.0
59,79,138,-82.75,194.22,9.0,3.0,12.0,26.70459879545431,662.1966454930774,2.898550724637681,1.0,1.0
59,80,139,-84.65,113.92,9.0,2.0,11.0,26.833451212355452,660.6048204941035,3.172661870503597,1.0,0.0
59,81,140,-84.71,27.23,9.0,1.0,10.0,26.9619949977585,659.0281920166401,3.4571428571428573,1.0,1.0
59,82,141,-86.38,145.4434,9.0,0.0,9.0,27.09023308756464,657.4665079833067,3.75177304964539,1.0,0.0
59,83,142,-84.11,3.694,9.0,1.0,10.0,27.218168369146653,655.9195222480273,4.056338028169014,1.0,1.0
59,84,143,-83.05,57.356,9.0,2.0,11.0,27.34580368248674,654.3869944158716,4.370629370629371,1.0,0.0
59,85,144,-80.29,59.03,9.0,3.0,12.0,27.47314182127996,652.8686896695837,4.694444444444445,1.0,1.0
59,86,145,-79.29,62.65,9.0,4.0,13.0,27.600185534004485,651.364378602506,5.027586206896552,1.0,0.0
59,87,146,-76.99,12.220999999999998,9.0,5.0,14.0,27.7269375249599,649.8738370576219,5.36986301369863,1.0,1.0
59,88,147,-75.85,2.67,9.0,6.0,15.0,27.853400455274738,648.3968459724501,5.72108843537415,1.0,0.0
59,89,148,-72.99,76.8,9.0,7.0,16.0,27.97957694388431,646.9331912295414,6.081081081081081,1.0,1.0
59,90,149,-71.63,40.0,9.0,8.0,17.0,28.105469568479982,645.4826635123392,6.449664429530201,1.0,0.0
59,91,150,-68.9,109.9,9.0,9.0,18.0,28.23108086643085,644.045058166176,6.826666666666667,1.0,1.0
59,93,152,-64.01,114.8,9.0,11.0,20.0,28.48146943560797,641.2078184779639,7.605263157894737,1.0,1.0
60,68,128,-60.65,133.66,10.0,14.0,24.0,25.398416831491186,702.4249654959284,0.5,0.0,0.0
60,70,130,-66.56,159.05,10.0,12.0,22.0,25.66229943873142,698.8041539469942,0.7692307692307693,0.0,0.0
60,71,131,-67.93,113.9,10.0,11.0,21.0,25.79373282864238,697.0214825449928,0.9236641221374046,0.0,1.0
60,72,132,-71.19,213.16,10.0,10.0,20.0,25.92483220379743,695.256863647295,1.0909090909090908,0.0,0.0
60,73,133,-72.3,127.97,10.0,9.0,19.0,26.055600933891245,693.5099797441732,1.2706766917293233,0.0,1.0
60,74,134,-75.38,294.17,10.0,8.0,18.0,26.186042329573482,691.7805212439564,1.462686567164179,0.0,0.0
60,75,135,-75.97,64.95,10.0,7.0,17.0,26.31615964391579,690.0681862182365,1.6666666666666667,0.0,1.0
60,76,136,-78.61,373.75,10.0,6.0,16.0,26.445956073831777,688.372680157092,1.8823529411764706,0.0,0.0
60,77,137,-79.06,108.6,10.0,5.0,15.0,26.575434761451795,686.6937157338642,2.1094890510948905,0.0,1.0
60,78,138,-81.35,520.75,10.0,4.0,14.0,26.70459879545431,685.0310125790455,2.347826086956522,0.0,0.0
60,79,139,-81.44,95.3,10.0,3.0,13.0,26.833451212355452,683.3842970628657,2.597122302158273,0.0,1.0
60,80,140,-84.02,773.65,10.0,2.0,12.0,26.9619949977585,681.7533020861794,2.857142857142857,0.0,0.0
60,81,141,-84.11,193.68400000000003,10.0,1.0,11.0,27.09023308756464,680.1377668792827,3.127659574468085,0.0,1.0
60,82,142,-86.36,1575.78,10.0,0.0,10.0,27.218168369146653,678.537436808304,3.408450704225352,0.0,0.0
60,83,143,-84.1,742.05,10.0,1.0,11.0,27.34580368248674,676.9520631888328,3.699300699300699,0.0,1.0
60,84,144,-83.68,696.561,10.0,2.0,12.0,27.47314182127996,675.3814031064659,4.0,0.0,0.0
60,85,145,-80.89,67.167,10.0,3.0,13.0,27.600185534004485,673.8252192439718,4.310344827586207,0.0,1.0
60,86,146,-80.44,453.84,10.0,4.0,14.0,27.7269375249599,672.2832797147813,4.63013698630137,0.0,0.0
60,87,147,-78.18,49.9268,10.0,5.0,15.0,27.853400455274738,670.7553579025347,4.959183673469388,0.0,1.0
60,88,148,-77.65,301.705,10.0,6.0,16.0,27.97957694388431,669.2412323064223,5.297297297297297,0.0,0.0
60,89,149,-75.01,108.521,10.0,7.0,17.0,28.105469568479982,667.740686392075,5.644295302013423,0.0,1.0
60,90,150,-74.39,130.21,10.0,8.0,18.0,28.23108086643085,666.2535084477682,6.0,0.0,0.0
60,91,151,-71.73,22.4506,10.0,9.0,19.0,28.356413335678806,664.7794914457152,6.364238410596027,0.0,1.0
60,92,152,-70.77,72.4,10.0,10.0,20.0,28.48146943560797,663.3184329082385,6.7368421052631575,0.0,0.0
60,93,153,-67.68,49.94,10.0,11.0,21.0,28.606251587889357,661.8701347786166,7.117647058823529,0.0,1.0
60,94,154,-66.12,70.8,10.0,12.0,22.0,28.730762177301624,660.4344032964142,7.5064935064935066,0.0,0.0
60,95,155,-62.56,59.8,10.0,13.0,23.0,28.855003552528782,659.0110488771091,7.903225806451613,0.0,1.0
60,96,156,-60.61,67.2,10.0,14.0,24.0,28.978978026935593,657.5998859958464,8.307692307692308,0.0,0.0
60,98,158,-54.4,65.9,10.0,16.0,26.0,29.226135354653636,654.8134123764171,9.139240506329115,0.0,0.0
60,100,160,-47.39,65.2,10.0,18.0,28.0,29.472251989123087,652.0735752593484,10.0,0.0,0.0
61,70,131,-60.16,273.0,11.0,12.0,23.0,25.79373282864238,720.6493294109247,0.6183206106870229,1.0,0.0
61,76,137,-73.89,163.7,11.0,6.0,17.0,26.575434761451795,709.9714688095884,1.6423357664233578,1.0,0.0
61,78,139,-77.19,188.7,11.0,4.0,15.0,26.833451212355452,706.5498664548272,2.079136690647482,1.0,0.0
61,79,140,-77.8,139.95,11.0,3.0,14.0,26.9619949977585,704.8635835128296,2.3142857142857145,1.0,1.0
61,80,141,-80.44,196.87,11.0,2.0,13.0,27.09023308756464,703.1932844006144,2.5602836879432624,1.0,0.0
61,81,142,-80.92,208.52,11.0,1.0,12.0,27.218168369146653,701.5387058526534,2.816901408450704,1.0,1.0
61,82,143,-83.25,272.04,11.0,0.0,11.0,27.34580368248674,699.8995907545559,3.0839160839160837,1.0,0.0
61,83,144,-81.57,60.727,11.0,1.0,12.0,27.47314182127996,698.2756879575325,3.361111111111111,1.0,1.0
61,84,145,-81.21,61.25,11.0,2.0,13.0,27.600185534004485,696.6667520996996,3.6482758620689655,1.0,0.0
61,85,146,-79.03,17.23,11.0,3.0,14.0,27.7269375249599,695.0725434339265,3.9452054794520546,1.0,1.0
61,86,147,-78.74,91.1051,11.0,4.0,15.0,27.853400455274738,693.4928276619426,4.2517006802721085,1.0,0.0
61,87,148,-77.05,75.7,11.0,5.0,16.0,27.97957694388431,691.9273757744365,4.5675675675675675,1.0,1.0
61,88,149,-76.66,114.31200000000001,11.0,6.0,17.0,28.105469568479982,690.3759638968911,4.89261744966443,1.0,0.0
61,89,150,-74.63,56.8,11.0,7.0,18.0,28.23108086643085,688.838373140913,5.226666666666667,1.0,1.0
61,90,151,-74.13,85.119,11.0,8.0,19.0,28.356413335678806,687.3143894608243,5.569536423841059,1.0,0.0
61,91,152,-72.01,16.03,11.0,9.0,20.0,28.48146943560797,685.8038035152974,5.921052631578948,1.0,1.0
61,92,153,-71.23,32.194,11.0,10.0,21.0,28.606251587889357,684.306410533824,6.281045751633987,1.0,0.0
61,94,155,-67.25,67.435,11.0,12.0,23.0,28.855003552528782,681.3504064661637,7.025806451612903,1.0,0.0
61,95,156,-64.23,85.6,11.0,13.0,24.0,28.978978026935593,679.8914075550276,7.410256410256411,1.0,1.0
61,96,157,-62.39,66.0,11.0,14.0,25.0,29.102687879321483,678.4448257217621,7.802547770700637,1.0,0.0
61,99,160,-53.07,191.0,11.0,17.0,28.0,29.472251989123087,674.1777642511909,9.025,1.0,1.0
61,100,161,-50.41,61.5,11.0,18.0,29.0,29.59492547535442,672.7790511788646,9.4472049689441,1.0,0.0
62,68,130,-47.99,122.0,12.0,14.0,26.0,25.66229943873142,746.5755113637097,0.27692307692307694,0.0,0.0
62,70,132,-55.35,131.0,12.0,12.0,24.0,25.92483220379743,742.7857226875902,0.48484848484848486,0.0,0.0
62,71,133,-57.45,139.7,12.0,11.0,23.0,26.055600933891245,740.919419037419,0.6090225563909775,0.0,1.0
62,72,134,-61.4,163.0,12.0,10.0,22.0,26.186042329573482,739.0717320182607,0.746268656716418,0.0,0.0
62,74,136,-66.46,254.92,12.0,8.0,20.0,26.445956073831777,735.4309255237632,1.0588235294117647,0.0,0.0
62,75,137,-67.81,209.24,12.0,7.0,19.0,26.575434761451795,733.6371844365747,1.2335766423357664,0.0,1.0
62,76,138,-71.11,346.71,12.0,6.0,18.0,26.70459879545431,731.8608162638278,1.4202898550724639,0.0,0.0
62,77,139,-72.06,111.92,12.0,5.0,17.0,26.833451212355452,730.1015286699882,1.618705035971223,0.0,1.0
62,78,140,-75.02,530.68,12.0,4.0,16.0,26.9619949977585,728.3590362965905,1.8285714285714285,0.0,0.0
62,79,141,-75.61,1.58,12.0,3.0,15.0,27.09023308756464,726.6330605473015,2.049645390070922,0.0,1.0
62,80,142,-78.8,768.08,12.0,2.0,14.0,27.218168369146653,724.9233293810752,2.2816901408450705,0.0,0.0
62,81,143,-79.33,107.69,12.0,1.0,13.0,27.34580368248674,723.2295771130412,2.5244755244755246,0.0,1.0
62,82,144,-82.24,1660.027,12.0,0.0,12.0,27.47314182127996,721.5515442227836,2.7777777777777777,0.0,0.0
62,83,145,-80.63,893.788,12.0,1.0,13.0,27.600185534004485,719.8889771696896,3.0413793103448277,0.0,1.0
62,84,146,-80.83,747.174,12.0,2.0,14.0,27.7269375249599,718.2416282150574,3.315068493150685,0.0,0.0
62,85,147,-78.62,121.212,12.0,3.0,15.0,27.853400455274738,716.609255250674,3.598639455782313,0.0,1.0
62,86,148,-79.02,550.255,12.0,4.0,16.0,27.97957694388431,714.9916216335844,3.891891891891892,0.0,0.0
62,87,149,-77.26,22.506999999999998,12.0,5.0,17.0,28.105469568479982,713.3884960267875,4.194630872483222,0.0,1.0
62,88,150,-77.42,333.955,12.0,6.0,18.0,28.23108086643085,711.79965224561,4.506666666666667,0.0,0.0
62,89,151,-75.47,4.821000000000001,12.0,7.0,19.0,28.356413335678806,710.2248691095183,4.827814569536423,0.0,1.0
62,90,152,-75.48,121.7818,12.0,8.0,20.0,28.48146943560797,708.6639302991407,5.157894736842105,0.0,0.0
62,91,153,-73.44,7.5360000000000005,12.0,9.0,21.0,28.606251587889357,707.1166242182848,5.496732026143791,0.0,1.0
62,92,154,-73.19,81.98100000000001,12.0,10.0,22.0,28.730762177301624,705.5827438607453,5.8441558441558445,0.0,0.0
62,93,155,-70.69,16.5467,12.0,11.0,23.0,28.855003552528782,704.0620866817025,6.2,0.0,1.0
62,94,156,-69.82,75.89,12.0,12.0,24.0,28.978978026935593,702.5544544735285,6.564102564102564,0.0,0.0
62,95,157,-66.95,52.393,12.0,13.0,25.0,29.102687879321483,701.0596532458209,6.936305732484076,0.0,1.0
62,96,158,-65.66,72.8,12.0,14.0,26.0,29.226135354653636,699.5774931094942,7.3164556962025316,0.0,0.0
62,97,159,-62.45,71.8,12.0,15.0,27.0,29.34932266478004,698.1077881647683,7.70440251572327,0.0,1.0
62,98,160,-60.78,70.8,12.0,16.0,28.0,29.472251989123087,696.6503563928972,8.1,0.0,0.0
62,102,164,-48.58,69.0,12.0,20.0,32.0,29.96143191950181,690.9398507289992,9.75609756097561,0.0,0.0
63,74,137,-60.41,273.2,13.0,8.0,21.0,26.575434761451795,757.690862614823,0.8832116788321168,1.0,0.0
63,76,139,-65.42,116.16,13.0,6.0,19.0,26.833451212355452,754.0392837083484,1.2158273381294964,1.0,0.0
63,77,140,-66.94,174.59,13.0,5.0,18.0,26.9619949977585,752.2396604374624,1.4,1.0,1.0
63,78,141,-69.86,96.45,13.0,4.0,17.0,27.09023308756464,750.4570953193441,1.5957446808510638,1.0,0.0
63,79,142,-71.05,178.87,13.0,3.0,16.0,27.218168369146653,748.6913073935694,1.8028169014084507,1.0,1.0
63,80,143,-73.81,258.82,13.0,2.0,15.0,27.34580368248674,746.9420222642884,2.020979020979021,1.0,0.0
63,81,144,-75.28,333.29,13.0,1.0,14.0,27.47314182127996,745.2089719022191,2.25,1.0,1.0
63,82,145,-78.09,329.92,13.0,0.0,13.0,27.600185534004485,743.4918944539418,2.489655172413793,1.0,0.0
63,83,146,-77.06,14.51,13.0,1.0,14.0,27.7269375249599,741.790534058174,2.73972602739726,1.0,1.0
63,84,147,-77.34,229.32299999999998,13.0,2.0,15.0,27.853400455274738,740.1046406687288,3.0,1.0,0.0
63,85,148,-75.78,232.8,13.0,3.0,16.0,27.97957694388431,738.4339698838659,3.27027027027027,1.0,1.0
