AAA,ZZZi,AEl,s,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
105,52,105Te,,-52810.0,300.0,150.0,53,2.0,3.0,5.0,22.25663649191485,562.1390473957924,0.009523809523809525,0.0,1.0
118,52,118Te,,-87691.0,18.0,605.706,66,2.0,16.0,18.0,24.057731387639894,540.6873189832289,1.6610169491525424,0.0,0.0
106,52,106Te,,-58220.0,100.0,664.8,54,2.0,4.0,6.0,22.397725109111345,560.3657263147481,0.03773584905660377,0.0,0.0
125,52,125Te,,-89021.8,1.4,35.4925,73,2.0,9.0,11.0,24.999999999999996,530.4000000000001,3.528,0.0,1.0
122,52,122Te,,-90313.3,1.4,564.094,70,2.0,12.0,14.0,24.598382690509563,534.7123843871425,2.6557377049180326,0.0,0.0
120,52,120Te,,-89362.2,1.8,560.438,68,2.0,14.0,16.0,24.328807982293597,537.6666564086886,2.1333333333333333,0.0,0.0
111,52,111Te,,-73587.0,6.0,117.1,59,2.0,9.0,11.0,23.09663188088886,551.8222319650206,0.44144144144144143,0.0,1.0
107,52,107Te,,-60660.0,100.0,90.3,55,2.0,5.0,7.0,22.538370740628164,558.6145720013635,0.08411214953271028,0.0,1.0
121,52,121Te,m,-88249.0,26.0,212.19099999999997,69,2.0,13.0,15.0,24.463780996262468,536.1813818354386,2.3884297520661155,0.0,1.0
112,52,112Te,,-77568.0,8.0,689.0,60,2.0,10.0,12.0,23.235142934254814,550.1749916218195,0.5714285714285714,0.0,0.0
116,52,116Te,,-85264.0,24.0,678.92,64,2.0,14.0,16.0,23.785118866310174,543.7770278746086,1.2413793103448276,0.0,0.0
110,52,110Te,,-72230.0,7.0,657.2,58,2.0,8.0,10.0,22.957704246655545,553.4893787466411,0.32727272727272727,0.0,0.0
109,52,109Te,,-67715.0,4.0,98.12,57,2.0,7.0,9.0,22.818354974292443,555.1768568057208,0.22935779816513763,0.0,1.0
126,52,126Te,,-90064.2,1.4,666.3380000000002,74,2.0,8.0,10.0,25.133156184720164,528.9930968403007,3.8412698412698414,0.0,0.0
133,53,133I,,-85857.0,6.0,312.075,80,3.0,2.0,5.0,26.055600933891245,539.9190689759721,5.481203007518797,1.0,0.0
123,53,123I,,-87943.0,4.0,138.33,70,3.0,12.0,15.0,24.732617117726065,554.1714859874232,2.3495934959349594,1.0,0.0
132,53,132I,m,-85594.0,10.0,22.0,79,3.0,3.0,6.0,25.92483220379743,541.2790723762556,5.121212121212121,1.0,1.0
122,53,122I,p,-85685.0,5.0,53.114,69,3.0,13.0,16.0,24.598382690509563,555.6814975003638,2.098360655737705,1.0,1.0
130,53,130I,m,-86896.0,3.0,39.9525,77,3.0,5.0,8.0,25.66229943873142,544.0407481011063,4.430769230769231,1.0,1.0
121,53,121I,,-86246.0,5.0,95.71,68,3.0,14.0,17.0,24.463780996262468,557.2081026917303,1.859504132231405,1.0,0.0
120,53,120I,m,-83674.0,15.0,25.07,67,3.0,15.0,18.0,24.328807982293597,558.7516233266764,1.6333333333333333,1.0,1.0
119,53,119I,,-83778.0,22.0,90.1,66,3.0,16.0,19.0,24.193459516997326,560.3123901583584,1.4201680672268908,1.0,0.0
131,53,131I,m,-85524.3,0.7,149.716,78,3.0,4.0,7.0,25.79373282864238,542.6528830209039,4.770992366412214,1.0,0.0
117,53,117I,,-80439.0,26.0,58.87,64,3.0,14.0,17.0,23.92161929806432,563.4870323544042,1.0341880341880343,1.0,0.0
129,53,129I,,-88507.0,3.0,27.79300000000001,76,3.0,6.0,9.0,25.530528603808893,545.4429211790491,4.10077519379845,1.0,0.0
113,53,113I,,-71120.0,8.0,63.6,60,3.0,10.0,13.0,23.373242358808824,570.058902131656,0.4336283185840708,1.0,0.0
136,53,136I,m,-79339.0,5.0,86.73,83,3.0,1.0,4.0,26.445956073831777,535.9195216138264,6.617647058823529,1.0,1.0
127,53,127I,,-88983.0,4.0,57.608000000000004,74,3.0,8.0,11.0,25.26596056564665,548.2912387316708,3.47244094488189,1.0,0.0
135,53,135I,,-83779.2,2.1,603.68,82,3.0,0.0,3.0,26.31615964391579,537.239525767644,6.229629629629629,1.0,0.0
138,53,138I,m,-71912.0,6.0,67.9,85,3.0,3.0,6.0,26.70459879545431,533.3179295671891,7.420289855072464,1.0,1.0
125,53,125I,,-88836.0,1.4,113.544,72,3.0,10.0,13.0,24.999999999999996,551.2,2.888,1.0,0.0
126,53,126I,m,-87799.0,4.0,56.43,73,3.0,9.0,12.0,25.133156184720164,549.7379241673714,3.1746031746031744,1.0,1.0
134,53,134I,m,-83727.0,5.0,44.39,81,3.0,1.0,4.0,26.186042329573482,538.5726317933174,5.850746268656716,1.0,1.0
128,53,128I,n,-87571.0,4.0,27.362,75,3.0,7.0,10.0,25.398416831491186,546.8596624030448,3.78125,1.0,1.0
139,53,139I,,-68471.0,4.0,209.5,86,3.0,4.0,7.0,26.833451212355452,532.0359103687168,7.83453237410072,1.0,0.0
137,53,137I,,-76356.0,8.0,243.3,84,3.0,2.0,5.0,26.575434761451795,534.6123956391326,7.014598540145985,1.0,0.0
124,53,124I,,-87364.6,2.3,55.48,71,3.0,11.0,14.0,24.8664882538245,552.6777550608093,2.6129032258064515,1.0,1.0
115,53,115I,,-76338.0,29.0,56.7,62,3.0,12.0,15.0,23.648225622144295,566.7348679533018,0.7043478260869566,1.0,0.0
111,53,111I,,-64954.0,5.0,37.2,58,3.0,8.0,11.0,23.09663188088886,573.4623194930606,0.22522522522522523,1.0,0.0
112,53,112I,,-67063.0,10.0,55.0,59,3.0,9.0,12.0,23.235142934254814,571.7504814893418,0.32142857142857145,1.0,1.0
137,54,137Xe,,-82383.41,0.1,601.05,83,4.0,1.0,5.0,26.575434761451795,555.1744108560224,6.138686131386861,0.0,1.0
119,54,119Xe,,-78794.0,10.0,169.34,65,4.0,15.0,19.0,24.193459516997326,581.8628667029107,1.0168067226890756,0.0,1.0
130,54,130Xe,,-89880.474,0.009000000000000001,536.068,76,4.0,6.0,10.0,25.66229943873142,564.9653922588411,3.723076923076923,0.0,0.0
138,54,138Xe,,-79972.2,2.8,588.826,84,4.0,2.0,6.0,26.70459879545431,553.8301576274656,6.521739130434782,0.0,0.0
136,54,136Xe,m,-84537.43,0.07,1313.06,82,4.0,0.0,4.0,26.445956073831777,556.5318109066659,5.764705882352941,0.0,0.0
110,54,110Xe,,-51920.0,100.0,469.7,56,4.0,6.0,10.0,22.957704246655545,597.317723217529,0.03636363636363636,0.0,0.0
118,54,118Xe,,-78079.0,10.0,337.32,64,4.0,14.0,18.0,24.057731387639894,583.5019256900457,0.847457627118644,0.0,0.0
143,54,143Xe,,-60203.0,5.0,78.8,89,4.0,7.0,11.0,27.34580368248674,547.298532442497,8.566433566433567,0.0,1.0
113,54,113Xe,,-62204.0,7.0,125.91,59,4.0,9.0,13.0,23.373242358808824,591.9842445213351,0.22123893805309736,0.0,1.0
131,54,131Xe,,-88413.575,0.005,80.1854,77,4.0,5.0,9.0,25.79373282864238,563.5241477524772,4.038167938931298,0.0,1.0
133,54,133Xe,n,-85497.0,20.0,233.22099999999998,79,4.0,3.0,7.0,26.055600933891245,560.6851870135094,4.6992481203007515,0.0,1.0
139,54,139Xe,,-75644.6,2.1,22.74,85,4.0,3.0,7.0,26.833451212355452,552.4988299982829,6.913669064748201,0.0,1.0
115,54,115Xe,,-68657.0,12.0,208.0,61,4.0,11.0,15.0,23.648225622144295,588.5323628745825,0.4260869565217391,0.0,1.0
116,54,116Xe,,-73047.0,13.0,393.6,62,4.0,12.0,16.0,23.785118866310174,586.8362947877563,0.5517241379310345,0.0,0.0
144,54,144Xe,,-56872.0,5.0,252.6,90,4.0,8.0,12.0,27.47314182127996,546.0286936979394,9.0,0.0,0.0
114,54,114Xe,,-67086.0,11.0,450.08,60,4.0,10.0,14.0,23.510935004498354,590.2482103760905,0.3157894736842105,0.0,0.0
132,54,132Xe,m,-86526.77,0.17,667.715,78,4.0,4.0,8.0,25.92483220379743,562.0974982368808,4.363636363636363,0.0,0.0
134,54,134Xe,,-88125.834,0.006,847.041,80,4.0,2.0,6.0,26.186042329573482,559.2869637853681,5.044776119402985,0.0,0.0
117,54,117Xe,,-74185.0,10.0,204.82,63,4.0,13.0,17.0,23.92161929806432,585.1596105218812,0.6923076923076923,0.0,1.0
135,54,135Xe,,-86413.0,4.0,288.455,81,4.0,1.0,5.0,26.31615964391579,557.902584451015,5.4,0.0,1.0
140,54,140Xe,,-72986.5,2.3,376.658,86,4.0,4.0,8.0,26.9619949977585,551.180212025606,7.314285714285714,0.0,0.0
112,54,112Xe,,-60026.0,8.0,466.0,58,4.0,8.0,12.0,23.235142934254814,593.7408846235472,0.14285714285714285,0.0,0.0
129,54,129Xe,m,-88459.93,0.03,39.5774,75,4.0,7.0,11.0,25.530528603808893,566.421495070551,3.4186046511627906,0.0,1.0
123,54,123Xe,m,-85063.0,10.0,97.37,69,4.0,13.0,17.0,24.732617117726065,575.4857739100164,1.829268292682927,0.0,1.0
141,54,141Xe,,-68197.3,2.9,35.6,87,4.0,5.0,9.0,27.09023308756464,549.8740928837591,7.723404255319149,0.0,1.0
127,54,127Xe,,-88321.0,4.0,124.751,73,4.0,9.0,13.0,25.26596056564665,569.3793632982735,2.84251968503937,0.0,1.0
121,54,121Xe,,-82481.0,10.0,153.99,67,4.0,15.0,19.0,24.463780996262468,578.6391835644893,1.396694214876033,0.0,1.0
125,54,125Xe,n,-86903.5,1.4,111.79,71,4.0,11.0,15.0,24.999999999999996,572.4000000000001,2.312,0.0,1.0
126,54,126Xe,,-89146.38699999997,0.006,388.63199999999995,72,4.0,10.0,14.0,25.133156184720164,570.881690481501,2.5714285714285716,0.0,0.0
128,54,128Xe,,-89860.534,0.005,442.911,74,4.0,8.0,12.0,25.398416831491186,567.8927263416234,3.125,0.0,0.0
124,54,124Xe,,-87667.4,1.4,354.03,70,4.0,12.0,16.0,24.8664882538245,573.9345917939173,2.064516129032258,0.0,0.0
122,54,122Xe,,-85355.0,11.0,331.28,68,4.0,14.0,18.0,24.598382690509563,577.0538627888393,1.6065573770491803,0.0,0.0
120,54,120Xe,,-82172.0,12.0,322.61,66,4.0,16.0,20.0,24.328807982293597,580.2420703777025,1.2,0.0,0.0
142,54,142Xe,,-65229.6,2.7,287.2,88,4.0,6.0,10.0,27.218168369146653,548.5802667077306,8.140845070422536,0.0,0.0
122,55,122Cs,,-78140.0,30.0,15.56,67,5.0,15.0,20.0,24.598382690509563,598.829480252569,1.180327868852459,1.0,1.0
135,55,135Cs,m,-85949.1,1.6,249.767,80,5.0,2.0,7.0,26.31615964391579,578.9555121661475,4.62962962962963,1.0,0.0
144,55,144Cs,,-63271.0,20.0,42.8,89,5.0,7.0,12.0,27.47314182127996,566.6335500638993,8.027777777777779,1.0,1.0
132,55,132Cs,,-87152.7,1.0,86.2,77,5.0,5.0,10.0,25.92483220379743,583.3087245854423,3.6666666666666665,1.0,1.0
113,55,113Cs,,-51765.0,9.0,74.1,58,5.0,8.0,13.0,23.373242358808824,614.3232726164798,0.07964601769911504,1.0,0.0
124,55,124Cs,m,-81278.0,9.0,169.51,69,5.0,13.0,18.0,24.8664882538245,595.592500918216,1.5806451612903225,1.0,1.0
116,55,116Cs,m,-61940.0,120.0,100.0,61,5.0,11.0,16.0,23.785118866310174,608.9810606288038,0.3103448275862069,1.0,1.0
123,55,123Cs,,-81044.0,12.0,30.59,68,5.0,14.0,19.0,24.732617117726065,597.2022182085076,1.3739837398373984,1.0,0.0
141,55,141Cs,,-74477.0,9.0,69.05,86,5.0,4.0,9.0,27.09023308756464,570.6240586529575,6.815602836879433,1.0,0.0
146,55,146Cs,m,-55263.7,2.9,47.0,91,5.0,9.0,14.0,27.7269375249599,564.034277048842,8.876712328767123,1.0,1.0
139,55,139Cs,,-80701.0,3.0,218.63299999999998,84,5.0,2.0,7.0,26.833451212355452,573.3478424510483,6.0503597122302155,1.0,0.0
134,55,134Cs,,-86891.165,0.016,11.2442,79,5.0,3.0,8.0,26.186042329573482,580.392132230099,4.298507462686567,1.0,1.0
125,55,125Cs,,-84090.0,8.0,77.11,70,5.0,12.0,17.0,24.999999999999996,594.0000000000001,1.8,1.0,0.0
133,55,133Cs,,-88070.94300000001,0.008,80.9979,78,5.0,4.0,9.0,26.055600933891245,581.843118598925,3.9774436090225564,1.0,0.0
128,55,128Cs,,-85932.0,5.0,187.88,73,5.0,9.0,14.0,25.398416831491186,589.3226405431941,2.53125,1.0,1.0
145,55,145Cs,m,-59291.0,9.0,88.7,90,5.0,8.0,13.0,27.600185534004485,565.3279381792645,8.448275862068966,1.0,0.0
142,55,142Cs,,-70515.0,7.0,12.929,87,5.0,5.0,10.0,27.218168369146653,569.2814088476449,7.211267605633803,1.0,1.0
131,55,131Cs,,-88055.57,0.18,78.73,76,5.0,6.0,11.0,25.79373282864238,584.7892099318159,3.366412213740458,1.0,0.0
126,55,126Cs,n,-83755.0,10.0,217.87,71,5.0,11.0,16.0,25.133156184720164,592.4243957826897,2.0317460317460316,1.0,1.0
138,55,138Cs,m,-82807.0,9.0,10.86,83,5.0,1.0,6.0,26.70459879545431,574.7294088586908,5.681159420289855,1.0,1.0
121,55,121Cs,m,-77034.0,14.0,68.5,66,5.0,16.0,21.0,24.463780996262468,600.4746244537153,1.0,1.0,0.0
143,55,143Cs,,-67676.0,8.0,76.6,88,5.0,6.0,11.0,27.34580368248674,567.9513072516478,7.615384615384615,1.0,0.0
136,55,136Cs,m,-85821.0,1.9,104.8,81,5.0,1.0,6.0,26.445956073831777,577.5330113182382,4.970588235294118,1.0,1.0
137,55,137Cs,,-86545.8,0.3,455.491,82,5.0,0.0,5.0,26.575434761451795,576.1243886241742,5.321167883211679,1.0,0.0
129,55,129Cs,,-87499.0,5.0,6.545,74,5.0,8.0,13.0,25.530528603808893,587.7958911109491,2.798449612403101,1.0,0.0
127,55,127Cs,m,-85788.0,6.0,66.09,72,5.0,10.0,15.0,25.26596056564665,590.8653770076422,2.2755905511811023,1.0,0.0
130,55,130Cs,,-86900.0,8.0,80.37,75,5.0,7.0,12.0,25.66229943873142,586.2848410233256,3.076923076923077,1.0,1.0
137,56,137Ba,,-87721.4,0.25,283.54,81,6.0,1.0,7.0,26.575434761451795,597.4623289435881,4.562043795620438,0.0,1.0
134,56,134Ba,,-88950.0,0.25,604.7223,78,6.0,4.0,10.0,26.186042329573482,601.88813712751,3.611940298507463,0.0,0.0
145,56,145Ba,,-67516.0,8.0,112.64,89,6.0,7.0,13.0,27.600185534004485,586.2660099636817,7.510344827586207,0.0,1.0
126,56,126Ba,,-82670.0,12.0,256.02,70,6.0,12.0,18.0,25.133156184720164,614.3660400709375,1.5555555555555556,0.0,0.0
127,56,127Ba,m,-82738.0,11.0,56.17,71,6.0,11.0,17.0,25.26596056564665,612.7492798597772,1.7716535433070866,0.0,1.0
147,56,147Ba,,-60264.0,20.0,46.22,91,6.0,9.0,15.0,27.853400455274738,583.5950571581375,8.333333333333334,0.0,1.0
148,56,148Ba,,-57544.9,1.5,141.8,92,6.0,10.0,16.0,27.97957694388431,582.2776823457007,8.756756756756756,0.0,0.0
135,56,135Ba,n,-85462.7,0.6,220.968,79,6.0,3.0,9.0,26.31615964391579,600.3983089130419,3.9185185185185185,0.0,1.0
136,56,136Ba,,-88887.08,0.24,818.5219999999997,80,6.0,2.0,8.0,26.445956073831777,598.9231228485434,4.235294117647059,0.0,0.0
138,56,138Ba,,-88261.81,0.25,1435.805,82,6.0,0.0,6.0,26.70459879545431,596.0156832608645,4.898550724637682,0.0,0.0
143,56,143Ba,,-73937.0,7.0,33.29,87,6.0,5.0,11.0,27.34580368248674,588.9865408535608,6.72027972027972,0.0,1.0
133,56,133Ba,,-87553.5,1.0,12.327,77,6.0,5.0,11.0,26.055600933891245,603.3928637322184,3.3157894736842106,0.0,1.0
141,56,141Ba,,-79732.0,5.0,48.53,85,6.0,3.0,9.0,27.09023308756464,591.7582830475116,5.964539007092198,0.0,1.0
121,56,121Ba,,-70740.0,140.0,134.42,65,6.0,15.0,21.0,24.463780996262468,622.7144253594084,0.6694214876033058,0.0,1.0
123,56,123Ba,m,-75534.0,12.0,92.68,67,6.0,15.0,21.0,24.732617117726065,619.3208188828968,0.983739837398374,0.0,1.0
129,56,129Ba,m,-85053.0,11.0,8.42,73,6.0,9.0,15.0,25.530528603808893,609.5661093002436,2.24031007751938,0.0,1.0
142,56,142Ba,,-77842.0,6.0,359.596,86,6.0,4.0,10.0,27.218168369146653,590.3659054716318,6.338028169014085,0.0,0.0
118,56,118Ba,,-62200.0,200.0,194.0,62,6.0,12.0,18.0,24.057731387639894,627.9475650333127,0.3050847457627119,0.0,0.0
131,56,131Ba,,-86679.0,0.4,108.07700000000001,75,6.0,7.0,13.0,25.79373282864238,606.4480695589202,2.7557251908396947,0.0,1.0
132,56,132Ba,,-88434.9,1.1,464.50800000000004,76,6.0,6.0,12.0,25.92483220379743,604.9127514219402,3.0303030303030303,0.0,0.0
122,56,122Ba,,-74609.0,28.0,195.9,66,6.0,16.0,22.0,24.598382690509563,621.008349891553,0.819672131147541,0.0,0.0
124,56,124Ba,,-79090.0,12.0,229.91,68,6.0,14.0,20.0,24.8664882538245,617.6514824337056,1.1612903225806452,0.0,0.0
144,56,144Ba,,-71767.0,7.0,199.326,88,6.0,6.0,12.0,27.47314182127996,587.6199778440438,7.111111111111111,0.0,0.0
140,56,140Ba,,-83268.0,8.0,602.37,84,6.0,2.0,8.0,26.9619949977585,593.1638899506871,5.6,0.0,0.0
120,56,120Ba,,-68890.0,300.0,186.0,64,6.0,14.0,20.0,24.328807982293597,624.4394048788691,0.5333333333333333,0.0,0.0
146,56,146Ba,,-64866.3,1.8,181.04,90,6.0,8.0,14.0,27.7269375249599,584.9244354580584,7.917808219178082,0.0,0.0
128,56,128Ba,,-85369.2,1.6,284.0,72,6.0,10.0,16.0,25.398416831491186,611.1494050077569,2.0,0.0,0.0
130,56,130Ba,,-87256.78,0.29,357.38,74,6.0,8.0,14.0,25.66229943873142,607.99909439456,2.4923076923076923,0.0,0.0
139,56,139Ba,,-84913.92,0.25,627.318,83,6.0,1.0,7.0,26.833451212355452,594.5829477270131,5.244604316546763,0.0,1.0
137,57,137La,m,-85271.4,1.6,10.59,80,7.0,2.0,9.0,26.575434761451795,619.188231814264,3.8613138686131387,1.0,0.0
131,57,131La,m,-83464.0,28.0,26.22,74,7.0,8.0,15.0,25.79373282864238,628.50072663379,2.2061068702290076,1.0,0.0
129,57,129La,m,-81152.0,21.0,68.18,72,7.0,10.0,17.0,25.530528603808893,631.7321496384343,1.744186046511628,1.0,0.0
149,57,149La,,-60220.0,200.0,45.97,92,7.0,10.0,17.0,28.105469568479982,602.0983816281083,8.221476510067115,1.0,0.0
144,57,144La,,-74850.0,13.0,16.230999999999998,87,7.0,5.0,12.0,27.47314182127996,608.9879770383726,6.25,1.0,1.0
136,57,136La,m,-85780.0,50.0,21.8,79,7.0,3.0,10.0,26.445956073831777,620.7021454975812,3.5588235294117645,1.0,1.0
140,57,140La,,-84312.1,0.6,29.9641,83,7.0,1.0,8.0,26.9619949977585,614.733485948894,4.828571428571428,1.0,1.0
143,57,143La,,-78171.0,7.0,29.811,86,7.0,4.0,11.0,27.34580368248674,610.4042332482356,5.881118881118881,1.0,0.0
130,57,130La,,-81627.0,26.0,110.44,73,7.0,9.0,16.0,25.66229943873142,630.1081523725439,1.9692307692307693,1.0,1.0
142,57,142La,,-80024.0,6.0,77.594,85,7.0,3.0,10.0,27.218168369146653,611.8337565796911,5.52112676056338,1.0,1.0
138,57,138La,,-86513.4,0.4,72.57,81,7.0,1.0,8.0,26.70459879545431,617.6889808339869,4.173913043478261,1.0,1.0
117,57,117La,,-46270.0,200.0,151.0,60,7.0,10.0,17.0,23.92161929806432,652.6308444394986,0.07692307692307693,1.0,0.0
145,57,145La,,-72835.0,12.0,65.9,88,7.0,6.0,13.0,27.600185534004485,607.5847739623609,6.627586206896551,1.0,0.0
134,57,134La,m,-84780.0,100.0,31.897,77,7.0,5.0,12.0,26.186042329573482,623.7749784776014,2.985074626865672,1.0,1.0
133,57,133La,,-85494.0,28.0,87.94,76,7.0,6.0,13.0,26.055600933891245,625.33442241339,2.7142857142857144,1.0,0.0
139,57,139La,m,-85422.0,0.7,165.8577,82,7.0,0.0,7.0,26.833451212355452,616.2041458261772,4.496402877697841,1.0,0.0
141,57,141La,,-82930.0,4.0,190.328,84,7.0,2.0,9.0,27.09023308756464,613.276766067421,5.170212765957447,1.0,0.0
148,57,148La,,-62709.0,19.0,47.21,91,7.0,9.0,16.0,27.97957694388431,603.4514162491807,7.8108108108108105,1.0,1.0
132,57,132La,m,-83530.0,40.0,135.36,75,7.0,7.0,14.0,25.92483220379743,626.9095787463743,2.4545454545454546,1.0,1.0
147,57,147La,,-66678.0,11.0,15.7,90,7.0,8.0,15.0,27.853400455274738,604.8166956002516,7.408163265306122,1.0,0.0
135,57,135La,,-86643.0,9.0,119.53299999999999,78,7.0,4.0,11.0,26.31615964391579,622.230974691698,3.2666666666666666,1.0,0.0
127,57,127La,m,-77882.0,26.0,14.2,70,7.0,12.0,19.0,25.26596056564665,635.0310718546781,1.330708661417323,1.0,0.0
140,58,140Ce,m,-85966.3,1.3,1596.233,82,8.0,0.0,8.0,26.9619949977585,636.6882533042116,4.114285714285714,0.0,0.0
139,58,139Ce,m,-86203.5,2.1,255.075,81,8.0,1.0,9.0,26.833451212355452,638.2114367485407,3.805755395683453,0.0,1.0
141,58,141Ce,,-85431.1,1.3,662.07,83,8.0,1.0,9.0,27.09023308756464,635.1795077126861,4.432624113475177,0.0,1.0
138,58,138Ce,,-87565.9,0.5,788.7439999999997,80,8.0,2.0,10.0,26.70459879545431,639.7493015780578,3.5072463768115942,0.0,0.0
152,58,152Ce,,-58980.0,200.0,81.2,94,8.0,12.0,20.0,28.48146943560797,619.4719602244736,8.526315789473685,0.0,0.0
148,58,148Ce,,-70398.0,11.0,158.467,90,8.0,8.0,16.0,27.97957694388431,625.0032525437944,6.918918918918919,0.0,0.0
142,58,142Ce,,-84532.9,2.4,641.2819999999998,84,8.0,2.0,10.0,27.218168369146653,633.6849621718229,4.76056338028169,0.0,0.0
150,58,150Ce,,-64847.0,12.0,97.0,92,8.0,10.0,18.0,28.23108086643085,622.213022296136,7.706666666666667,0.0,0.0
149,58,149Ce,,-66670.0,10.0,55.1,91,8.0,9.0,17.0,28.105469568479982,623.6018952576836,7.308724832214765,0.0,1.0
128,58,128Ce,,-75534.0,28.0,207.09,70,8.0,12.0,20.0,25.398416831491186,655.9934847258585,1.125,0.0,0.0
145,58,145Ce,,-77070.0,30.0,64.3,87,8.0,5.0,13.0,27.600185534004485,629.2842301753025,5.8,0.0,1.0
131,58,131Ce,,-79710.0,30.0,63.09,73,8.0,9.0,17.0,25.79373282864238,650.9471811564255,1.717557251908397,0.0,1.0
134,58,134Ce,m,-81624.0,20.0,409.2,76,8.0,6.0,14.0,26.186042329573482,646.0526562803728,2.417910447761194,0.0,0.0
146,58,146Ce,,-75626.0,15.0,258.45,88,8.0,6.0,14.0,27.7269375249599,627.8442154624483,6.164383561643835,0.0,0.0
135,58,135Ce,,-84616.0,10.0,82.67,77,8.0,5.0,13.0,26.31615964391579,644.4535095021158,2.674074074074074,0.0,1.0
122,58,122Ce,,-57870.0,400.0,136.4,64,8.0,14.0,22.0,24.598382690509563,666.575845695284,0.29508196721311475,0.0,0.0
133,58,133Ce,m,-82381.0,16.0,37.2,75,8.0,7.0,15.0,26.055600933891245,647.6677946424397,2.172932330827068,0.0,1.0
130,58,130Ce,,-79423.0,28.0,253.85,72,8.0,10.0,18.0,25.66229943873142,652.6120149572777,1.5076923076923077,0.0,0.0
132,58,132Ce,m,-80128.0,20.0,325.34,74,8.0,8.0,16.0,25.92483220379743,649.2992065587449,1.9393939393939394,0.0,0.0
144,58,144Ce,,-80431.9,2.8,397.441,86,8.0,4.0,12.0,27.47314182127996,630.7375476468859,5.444444444444445,0.0,0.0
136,58,136Ce,m,-83413.5,0.7,552.05,78,8.0,4.0,12.0,26.445956073831777,642.870079265352,2.9411764705882355,0.0,0.0
124,58,124Ce,,-64920.0,300.0,141.9,66,8.0,16.0,24.0,24.8664882538245,662.9726626382567,0.5161290322580645,0.0,0.0
127,58,127Ce,,-71979.0,29.0,7.3,69,8.0,13.0,21.0,25.26596056564665,657.7107529923452,0.952755905511811,0.0,1.0
137,58,137Ce,,-85918.8,0.4,160.36,79,8.0,3.0,11.0,26.575434761451795,641.3020972362019,3.218978102189781,0.0,1.0
143,58,143Ce,,-81606.4,2.4,18.9,85,8.0,3.0,11.0,27.34580368248674,632.2043844356726,5.0979020979020975,0.0,1.0
126,58,126Ce,,-70821.0,28.0,169.59,68,8.0,14.0,22.0,25.133156184720164,659.4461456086101,0.7936507936507936,0.0,0.0
147,58,147Ce,,-72014.0,9.0,117.711,89,8.0,7.0,15.0,27.853400455274738,626.4172918716891,6.537414965986395,0.0,1.0
144,59,144Pr,m,-80691.6,2.7,59.03,85,9.0,3.0,12.0,27.47314182127996,652.8686896695837,4.694444444444445,1.0,1.0
140,59,140Pr,,-84686.0,6.0,27.23,81,9.0,1.0,10.0,26.9619949977585,659.0281920166401,3.4571428571428573,1.0,1.0
129,59,129Pr,m,-69390.0,30.0,91.1,70,9.0,12.0,21.0,25.530528603808893,677.2516967615044,0.937984496124031,1.0,0.0
150,59,150Pr,,-68301.0,9.0,109.9,91,9.0,9.0,18.0,28.23108086643085,644.045058166176,6.826666666666667,1.0,1.0
141,59,141Pr,,-86014.5,1.5,145.4434,82,9.0,0.0,9.0,27.09023308756464,657.4665079833067,3.75177304964539,1.0,0.0
145,59,145Pr,,-79626.0,7.0,62.65,86,9.0,4.0,13.0,27.600185534004485,651.364378602506,5.027586206896552,1.0,0.0
147,59,147Pr,,-75444.0,16.0,2.67,88,9.0,6.0,15.0,27.853400455274738,648.3968459724501,5.72108843537415,1.0,0.0
131,59,131Pr,m,-74150.0,50.0,87.57,72,9.0,10.0,19.0,25.79373282864238,673.7874331268263,1.2900763358778626,1.0,0.0
146,59,146Pr,,-76670.0,30.0,12.220999999999998,87,9.0,5.0,14.0,27.7269375249599,649.8738370576219,5.36986301369863,1.0,1.0
148,59,148Pr,,-72535.0,15.0,76.8,89,9.0,7.0,16.0,27.97957694388431,646.9331912295414,6.081081081081081,1.0,1.0
135,59,135Pr,,-80936.0,12.0,41.43,76,9.0,6.0,15.0,26.31615964391579,667.0659133442953,2.140740740740741,1.0,0.0
138,59,138Pr,m,-82779.0,16.0,194.22,79,9.0,3.0,12.0,26.70459879545431,662.1966454930774,2.898550724637681,1.0,1.0
143,59,143Pr,,-83068.2,1.8,57.356,84,9.0,2.0,11.0,27.34580368248674,654.3869944158716,4.370629370629371,1.0,0.0
136,59,136Pr,,-81340.0,11.0,40.19,77,9.0,5.0,14.0,26.445956073831777,665.4269241518556,2.3823529411764706,1.0,1.0
137,59,137Pr,,-83202.0,8.0,75.5,78,9.0,4.0,13.0,26.575434761451795,663.803925209402,2.6350364963503647,1.0,0.0
133,59,133Pr,,-77938.0,12.0,61.68,74,9.0,8.0,17.0,26.055600933891245,670.3929804193674,1.6917293233082706,1.0,0.0
152,59,152Pr,m,-63643.0,19.0,114.8,93,9.0,11.0,20.0,28.48146943560797,641.2078184779639,7.605263157894737,1.0,1.0
142,59,142Pr,,-83786.4,1.5,3.694,83,9.0,1.0,10.0,27.218168369146653,655.9195222480273,4.056338028169014,1.0,1.0
139,59,139Pr,,-84829.0,4.0,113.92,80,9.0,2.0,11.0,26.833451212355452,660.6048204941035,3.172661870503597,1.0,0.0
